id_song,artist,title,url,Interprète,Auteurs,Compositeurs,Année
1192,Indochine,L'aventurier,/fr/wiki/L%27aventurier_(Indochine),Indochine,,,1982
1193,Indochine,Nos célébrations,/fr/wiki/Nos_c%C3%A9l%C3%A9brations,Indochine,,,2020
1194,Indochine,Tes yeux noirs,/fr/wiki/Tes_yeux_noirs,Indochine,,,1985
1195,Indochine,Trois nuits par semaine,/fr/wiki/Trois_nuits_par_semaine,Indochine,,,1985
1196,Indochine,Troisième sexe,/fr/wiki/Troisi%C3%A8me_sexe,Indochine,,,1985
1197,Indochine,Un été français,/fr/wiki/Un_%C3%A9t%C3%A9_fran%C3%A7ais,Indochine,,,2018
1198,Jackson Michael,Je ne veux pas la fin de nous,/fr/wiki/Je_ne_veux_pas_la_fin_de_nous,Michael Jackson,,,1987
1199,Jairo,Les jardins du ciel,/fr/wiki/Les_jardins_du_ciel,Jairo,,,1980
1200,Jannot Véronique,Aviateur,/fr/wiki/Aviateur,Véronique Jannot,,,1988
1201,Jannot Véronique,Désir désir,/fr/wiki/D%C3%A9sir_d%C3%A9sir,Laurent Voulzy et Véronique Jannot,,,1984
1202,Jeanmaire Zizi,Mon truc en plumes,/fr/wiki/Mon_truc_en_plumes,Zizi Jeanmaire,,,1956
1203,Jenifer,Au soleil,/fr/wiki/Au_soleil,Jenifer,,,2002
1204,Jenifer,C'est de l'or,/fr/wiki/C%27est_de_l%27or,Jenifer,,,2004
1205,Jenifer,Comme un hic,/fr/wiki/Comme_un_hic,Jenifer,,,2007
1206,Jenifer,Des mots qui résonnent,/fr/wiki/Des_mots_qui_r%C3%A9sonnent,Jenifer,,,2002
1207,Jenifer,Donne-moi le temps,/fr/wiki/Donne-moi_le_temps,Jenifer,,,2002
1208,Jenifer,J'attends l'amour,/fr/wiki/J%27attends_l%27amour,Jenifer,,,2002
1209,Jenifer,Je danse,/fr/wiki/Je_danse,Jenifer,,,2010
1210,Jenifer,L'amour fou,/fr/wiki/L%27amour_fou,Jenifer,,,2011
1211,Jenifer,Les choses simples,/fr/wiki/Les_choses_simples,Jenifer et Slimane,,,2018
1212,Jenifer,Les jours électriques,/fr/wiki/Les_jours_%C3%A9lectriques,Jenifer,,,2012
1213,Jenifer,Ma révolution,/fr/wiki/Ma_r%C3%A9volution,Jenifer,,,2004
1214,Jenifer,Notre idylle,/fr/wiki/Notre_idylle,Jenifer,,,2018
1215,Jenifer,Paradis secret,/fr/wiki/Paradis_secret,Jenifer,,,2016
1216,Jenifer,Sur le fil,/fr/wiki/Sur_le_fil,Jenifer,,,2012
1217,Jenifer,Tourner ma page,/fr/wiki/Tourner_ma_page,Jenifer,,,2007
1218,J.J. Lionel,La danse des canards,/fr/wiki/La_danse_des_canards,J.J. Lionel,,,1981
1219,Jonasz Michel,Changez tout,/fr/wiki/Changez_tout,Michel Jonasz,,,1975
1220,Jonasz Michel,Dites-moi,/fr/wiki/Dites-moi,Michel Jonasz,,,1974
1221,Jonasz Michel,Je voulais te dire que je t'attends,/fr/wiki/Je_voulais_te_dire_que_je_t%27attends,Michel Jonasz,,,1976
1222,Jonasz Michel,Joueurs de blues,/fr/wiki/Joueurs_de_blues,Michel Jonasz,,,1981
1223,Jonasz Michel,La boîte de jazz,/fr/wiki/La_bo%C3%AEte_de_jazz,Michel Jonasz,,,1985
1224,Jonasz Michel,La FM qui s'est spécialisée funky,/fr/wiki/La_FM_qui_s%27est_sp%C3%A9cialis%C3%A9e_funky,Michel Jonasz,,,1981
1225,Jonasz Michel,Les vacances au bord de la mer,/fr/wiki/Les_vacances_au_bord_de_la_mer,Michel Jonasz,,,1975
1226,Jonasz Michel,Lucille,/fr/wiki/Lucille,Michel Jonasz,,,1983
1227,Jonasz Michel,Super Nana,/fr/wiki/Super_Nana,Michel Jonasz,,,1974
1228,Jonathan Joyce,Ça ira,/fr/wiki/%C3%87a_ira_(Joyce_Jonathan),Joyce Jonathan,,,2013
1229,Jonathan Joyce,Je ne sais pas,/fr/wiki/Je_ne_sais_pas,Joyce Jonathan,,,2010
1230,Jonathan Joyce,Je ne veux pas de toi,/fr/wiki/Je_ne_veux_pas_de_toi,Joyce Jonathan,,,2016
1231,Jonathan Joyce,Les filles d'aujourd'hui,/fr/wiki/Les_filles_d%27aujourd%27hui,Vianney et Joyce Jonathan,,,2016
1232,Jonathan Joyce,Pas besoin de toi,/fr/wiki/Pas_besoin_de_toi,Joyce Jonathan,,,2010
1233,Jordana Camélia,Facile,/fr/wiki/Facile,Camélia Jordana,,,2020
1234,Jordana Camélia,Non non non (Écouter Barbara),/fr/wiki/Non_non_non_(%C3%89couter_Barbara),Camélia Jordana,,,2010
1235,Jordana Camélia,Silence,/fr/wiki/Silence,Camélia Jordana,,,2020
1236,Jordy,Dur dur d'être un bébé,/fr/wiki/Dur_dur_d%27%C3%AAtre_un_b%C3%A9b%C3%A9,Jordy ,,,1992
1237,Joseph Louisy,Assis par terre,/fr/wiki/Assis_par_terre,Louisy Joseph,,,2008
1238,Jul,Folie,/fr/wiki/Folie,Jul,,,2020
1239,Julian Charlotte,Fleur de province,/fr/wiki/Fleur_de_province,Charlotte Julian,,,1972
1240,Julian Charlotte,Tu me pompes l'air,/fr/wiki/Tu_me_pompes_l%27air,Charlotte Julian,Jean Kluger / Nelly Byl / Claude Lemesle,Jean Kluger / Nelly Byl / Claude Lemesle,1986
1241,Juvet Patrick,La musica,/fr/wiki/La_musica,Patrick Juvet,,,1972
1242,Juvet Patrick,Où sont les femmes,/fr/wiki/O%C3%B9_sont_les_femmes,Patrick Juvet,,,1977
1243,Juvet Patrick,Rappelle-toi minette,/fr/wiki/Rappelle-toi_minette,Patrick Juvet,,,1973
1244,Kaas Patricia,D'Allemagne,/fr/wiki/D%27Allemagne,Patricia Kaas,,,1988
1245,Kaas Patricia,Elle voulait jouer cabaret,/fr/wiki/Elle_voulait_jouer_cabaret,Patricia Kaas,,,1988
1246,Kaas Patricia,Entrer dans la lumière,/fr/wiki/Entrer_dans_la_lumi%C3%A8re,Patricia Kaas,,,1993
1247,Kaas Patricia,Il me dit que je suis belle,/fr/wiki/Il_me_dit_que_je_suis_belle,Patricia Kaas,,,1993
1248,Kaas Patricia,Je voudrais la connaître,/fr/wiki/Je_voudrais_la_conna%C3%AEtre,Patricia Kaas,,,1997
1249,Kaas Patricia,Kennedy Rose,/fr/wiki/Kennedy_Rose,Patricia Kaas,,,1990
1250,Kaas Patricia,Les hommes qui passent,/fr/wiki/Les_hommes_qui_passent,Patricia Kaas,,,1990
1251,Kaas Patricia,Mademoiselle chante le blues,/fr/wiki/Mademoiselle_chante_le_blues,Patricia Kaas,,,1987
1252,Kaas Patricia,Mon mec à moi,/fr/wiki/Mon_mec_%C3%A0_moi,Patricia Kaas,,,1988
1253,Kaas Patricia,Quand Jimmy dit,/fr/wiki/Quand_Jimmy_dit,Patricia Kaas,,,1989
1254,Kaas Patricia,Une fille de l'Est,/fr/wiki/Une_fille_de_l%27Est,Patricia Kaas,,,1999
1255,Kamini,Marly-Gomont,/fr/wiki/Marly-Gomont,Kamini,,,2006
1256,Kana,Plantation,/fr/wiki/Plantation,Kana,,,2000
1257,Kaolin,Partons vite,/fr/wiki/Partons_vite,Kaolin,,,2006
1258,Karina	Anna,Sous le soleil exactement,/fr/wiki/Sous_le_soleil_exactement,Anna Karina,,,1967
1259,Katerine Philippe,100% VIP,/fr/wiki/100%25_VIP,Philippe Katerine,,,2006
1260,Katerine Philippe,La banane,/fr/wiki/La_banane,Philippe Katerine,,,2010
1261,Katerine Philippe,Moustache,/fr/wiki/Moustache,Philippe Katerine,,,2010
1262,Katerine Philippe,Louxor j'adore,/fr/wiki/Louxor_j%27adore,Philippe Katerine,,,2005
1263,Katsoulos Yianna,Les autres sont jaloux,/fr/wiki/Les_autres_sont_jaloux,Yianna Katsoulos,,,1986
1264,Kazero,Thaï na na,/fr/wiki/Tha%C3%AF_na_na,Kazero,,,1986
1265,Keen'V,J'aimerais trop,/fr/wiki/J%27aimerais_trop,Keen'V,,,2011
1266,Keen'V,Je garde le sourire,/fr/wiki/Je_garde_le_sourire,Keen'V,,,2021
1267,Keen'V,La vie du bon côté,/fr/wiki/La_vie_du_bon_c%C3%B4t%C3%A9,Keen'v & Loreleï B,,,2013
1268,Keen'V,Les mots,/fr/wiki/Les_mots_(Keen%27V),Keen'V,,,2011
1269,Keen'V,Ma vie au soleil,/fr/wiki/Ma_vie_au_soleil,Keen'V,,,2012
1270,Keen'V,Prince charmant,/fr/wiki/Prince_charmant,Keen'V,,,2011
1271,Keen'V,Rien qu'une fois,/fr/wiki/Rien_qu%27une_fois,Keen'V,,,2015
1272,Keen'V,Tahiti,/fr/wiki/Tahiti,Keen'V,,,2020
1273,Khaled,Aïcha,/fr/wiki/A%C3%AFcha,Khaled,,,1996
1274,Kids United,On écrit sur les murs,/fr/wiki/On_%C3%A9crit_sur_les_murs_(Kids_United),Kids United,,,2015
1275,Kids United,La tendresse,/fr/wiki/La_tendresse_(Kids_United),Kids United Nouvelle Génération ,,,2018
1276,Kids United,L'hymne de la vie,/fr/wiki/L%27hymne_de_la_vie,Kids United Nouvelle Génération,,,2019
1277,Kitsch Peter,ABC pour casser,/fr/wiki/ABC_pour_casser,Peter Kitsch et Olivia,,,1996
1278,K. Maro,Femme like U,/fr/wiki/Femme_like_U,K.Maro,,,2004
1279,KOD,Chacun sa route,/fr/wiki/Chacun_sa_route,K.O.D. (Un Indien dans la ville),,,1994
1280,Koven David,Samba Maria,/fr/wiki/Samba_Maria,David Koven,,,1983
1281,Koxie,Garçon,/fr/wiki/Gar%C3%A7on,Koxie,,,2007
1282,Kyo,Dernière danse,/fr/wiki/Derni%C3%A8re_danse_(Kyo),Kyo,,,2003
1283,Kyo,Je cours,/fr/wiki/Je_cours,Kyo,,,2003
1284,Kyo,Je saigne encore,/fr/wiki/Je_saigne_encore,Kyo,,,2003
1285,Kyo,Le chemin,/fr/wiki/Le_chemin,Kyo et Sita,,,2002
1286,Kyo,Le Graal,/fr/wiki/Le_Graal,Kyo,,,2014
1287,Kyo,Mon époque,/fr/wiki/Mon_%C3%A9poque,Kyo,,,2021
1288,Kyo,Ton mec,/fr/wiki/Ton_mec,Kyo,,,2017
1289,L5,Question de survie,/fr/wiki/Question_de_survie,L5,,,2001
1290,L5,Toutes les femmes de ta vie,/fr/wiki/Toutes_les_femmes_de_ta_vie,L5,,,2001
1291,L5,Une étincelle,/fr/wiki/Une_%C3%A9tincelle,L5,,,2002
1292,L'Affaire Louis Trio,Chacun de son côté,/fr/wiki/Chacun_de_son_c%C3%B4t%C3%A9,L'Affaire Louis Trio,,,1990
1293,L'Affaire Louis Trio,Chic planète,/fr/wiki/Chic_plan%C3%A8te,L'Affaire Louis Trio,,,1987
1294,L'Affaire Louis Trio,Succès de larmes,/fr/wiki/Succ%C3%A8s_de_larmes,L'Affaire Louis Trio,,,1988
1295,L'Affaire Louis Trio,Tout mais pas ça,/fr/wiki/Tout_mais_pas_%C3%A7a,l'Affaire Louis Trio,,,1987
1296,La Bande à Basile,La chenille,/fr/wiki/La_chenille,La bande à Basile,,,1977
1297,La Compagnie Créole,Bons baisers de Fort-de-France,/fr/wiki/Bons_baisers_de_Fort-de-France,La Compagnie Créole,,,1984
1298,La Compagnie Créole,Ça fait rire les oiseaux,/fr/wiki/%C3%87a_fait_rire_les_oiseaux,La Compagnie Créole,,,1986
1299,La Compagnie Créole,C'est bon pour le moral,/fr/wiki/C%27est_bon_pour_le_moral,La Compagnie Créole,,,1982
1300,La Compagnie Créole,Le bal masqué,/fr/wiki/Le_bal_masqu%C3%A9,La Compagnie Créole,,,1984
1301,La Compagnie Créole,Ma première biguine partie,/fr/wiki/Ma_premi%C3%A8re_biguine_partie,La Compagnie Créole,,,1987
1302,La Compagnie Créole,Vive le douanier Rousseau,/fr/wiki/Vive_le_douanier_Rousseau,La Compagnie Créole,,,1983
1303,La Grande Sophie,Du courage,/fr/wiki/Du_courage,La Grande Sophie,,,2003
1304,Lââm,Petite sœur,/fr/wiki/Petite_s%C5%93ur_(L%C3%A2%C3%A2m),Lââm,,,2005
1305,Lafon Jean-Jacques,Le géant de papier,/fr/wiki/Le_g%C3%A9ant_de_papier,Jean-Jacques Lafon,,,1984
1306,Lafontaine Philippe,Cœur de loup,/fr/wiki/C%C5%93ur_de_loup,Philippe Lafontaine,,,1989
1307,Laforêt Marie,Il a neigé sur Yesterday,/fr/wiki/Il_a_neig%C3%A9_sur_Yesterday,Marie Laforêt,,,1977
1308,Laforêt Marie,Ivan Boris et moi,/fr/wiki/Ivan_Boris_et_moi,Marie Laforêt,,,1967
1309,Laforêt Marie,Les vendanges de l'amour,/fr/wiki/Les_vendanges_de_l%27amour,Marie Laforêt,,,1964
1310,Laforêt Marie,"Mon amour, mon ami","/fr/wiki/Mon_amour,_mon_ami",Marie Laforêt,,,1968
1311,Laforêt Marie,Viens viens,/fr/wiki/Viens_viens,Marie Laforêt,,,1973
1312,Lahaye Jean-Luc,Débarquez-moi,/fr/wiki/D%C3%A9barquez-moi,Jean-Luc Lahaye ,,,1987
1313,Lahaye Jean-Luc,Femme que j'aime,/fr/wiki/Femme_que_j%27aime,Jean-Luc Lahaye,,,1982
1314,Lahaye Jean-Luc,Papa chanteur,/fr/wiki/Papa_chanteur,Jean-Luc Lahaye,,,1984
1315,Lalanne Francis,La maison du bonheur,/fr/wiki/La_maison_du_bonheur,Francis Lalanne,,,1979
1316,Lalanne Francis,On se retrouvera,/fr/wiki/On_se_retrouvera,"Francis Lalanne dans ""Le Passage""",,,1986
1317,La légende du roi Arthur,Quelque chose de magique,/fr/wiki/Quelque_chose_de_magique,"Camille Lou et Florent Mothe dans la comédie musicale ""La légende du roi Arthur"" ",,,2015
1318,Lama Serge,Chez moi,/fr/wiki/Chez_moi,Serge Lama,,,1974
1319,Lama Serge,D'aventures en aventures,/fr/wiki/D%27aventures_en_aventures,Serge Lama,,,1968
1320,Lama Serge,Femme femme femme,/fr/wiki/Femme_femme_femme,Serge Lama,,,1978
1321,Lama Serge,Je suis malade,/fr/wiki/Je_suis_malade,Serge Lama,,,1973
1322,Lama Serge,Je t'aime à la folie,/fr/wiki/Je_t%27aime_%C3%A0_la_folie,Serge Lama,,,1975
1323,Lama Serge,La chanteuse a vingt ans,/fr/wiki/La_chanteuse_a_vingt_ans,Serge Lama,,,1973
1324,Lama Serge,Les ballons rouges,/fr/wiki/Les_ballons_rouges,Serge Lama,,,1967
1325,Lama Serge,Les p'tites femmes de Pigalle,/fr/wiki/Les_p%27tites_femmes_de_Pigalle,Serge Lama,,,1973
1326,Lama Serge,Superman,/fr/wiki/Superman,Serge Lama,,,1971
1327,Lama Serge,Une île,/fr/wiki/Une_%C3%AEle,Serge Lama,,,1970
1328,Lamomali,Bal de Bamako,/fr/wiki/Bal_de_Bamako,"Lamomali (M, Fatoumata Diawara, Oxmo Puccino)",,,2017
1329,Lapointe Boby,La maman des poissons,/fr/wiki/La_maman_des_poissons,Boby Lapointe,,,1970
1330,Lapointe Boby,Ta Katie t'a quitté,/fr/wiki/Ta_Katie_t%27a_quitt%C3%A9,Boby Lapointe,,,1964
1331,Lara Catherine,La rockeuse de diamants,/fr/wiki/La_rockeuse_de_diamants,Catherine Lara,,,1983
1332,Lara Catherine,Nuit magique,/fr/wiki/Nuit_magique,Catherine Lara,,,1986
1333,Laroche-Valmont,T'as le look coco,/fr/wiki/T%27as_le_look_coco,Laroche Valmont,,,1984
1334,Lartiste,Catchu Catchu,/fr/wiki/Catchu_Catchu,Lartiste,,,2017
1335,Lartiste,Chocolat,/fr/wiki/Chocolat,Lartiste & Awa Imani,,,2017
1336,Lartiste,Mafiosa,/fr/wiki/Mafiosa,Lartiste et Caroliina,,,2018
1337,Larusso,Je survivrai,/fr/wiki/Je_survivrai,Larusso,,,1998
1338,Larusso,Tu m'oublieras,/fr/wiki/Tu_m%27oublieras,Larusso,,,1998
1339,Laurens Rose,Africa,/fr/wiki/Africa,Rose Laurens,,,1983
1340,Lavil Philippe,Avec les filles je ne sais pas,/fr/wiki/Avec_les_filles_je_ne_sais_pas,Philippe Lavil,,,1971
1341,Lavil Philippe,Elle préfère l'amour en mer,/fr/wiki/Elle_pr%C3%A9f%C3%A8re_l%27amour_en_mer,Philippe Lavil,,,1985
1342,Lavil Philippe,Il tape sur des bambous,/fr/wiki/Il_tape_sur_des_bambous,Philippe Lavil,,,1982
1343,Lavil Philippe,Kolé séré,/fr/wiki/Kol%C3%A9_s%C3%A9r%C3%A9,Philippe Lavil et Jocelyne Béroard,,,1987
1344,Lavilliers Bernard,Idées noires,/fr/wiki/Id%C3%A9es_noires,Bernard Lavilliers et Nicoletta,,,1983
1345,Lavilliers Bernard,La salsa,/fr/wiki/La_salsa,Bernard Lavilliers,,,1980
1346,Lavilliers Bernard,Les mains d'or,/fr/wiki/Les_mains_d%27or,Bernard Lavilliers,,,2001
1347,Lavilliers Bernard,Melody tempo harmony,/fr/wiki/Melody_tempo_harmony,Bernard Lavilliers,,,1995
1348,Lavilliers Bernard,Noir et blanc,/fr/wiki/Noir_et_blanc,Bernard Lavilliers,,,1986
1349,Lavilliers Bernard,On the road again,/fr/wiki/On_the_road_again,Bernard Lavilliers,,,1988
1350,Lavilliers Bernard,Stand the Ghetto,/fr/wiki/Stand_the_Ghetto,Bernard Lavilliers,,,1980
1351,Lavilliers Bernard,Traffic,/fr/wiki/Traffic,Bernard Lavilliers,,,1980
1352,Lavoie Daniel,Ils s'aiment,/fr/wiki/Ils_s%27aiment,Daniel Lavoie,,,1984
1353,Lavoine Marc,Bascule avec moi,/fr/wiki/Bascule_avec_moi,Marc Lavoine,,,1986
1354,Lavoine Marc,C'est ça la France,/fr/wiki/C%27est_%C3%A7a_la_France,Marc Lavoine,,,1996
1355,Lavoine Marc,Chère amie,/fr/wiki/Ch%C3%A8re_amie,Marc Lavoine ,,,1989
1356,Lavoine Marc,Dis-moi que l'amour,/fr/wiki/Dis-moi_que_l%27amour,Marc Lavoine et Bambou,,,2003
1357,Lavoine Marc,Elle a les yeux revolver,/fr/wiki/Elle_a_les_yeux_revolver,Marc Lavoine,,,1985
1358,Lavoine Marc,J'ai tout oublié,/fr/wiki/J%27ai_tout_oubli%C3%A9,Marc Lavoine et Christina Marocco,,,2001
1359,Lavoine Marc,Je descends du singe,/fr/wiki/Je_descends_du_singe,Marc Lavoine,,,2012
1360,Lavoine Marc,Je me sens si seul,/fr/wiki/Je_me_sens_si_seul,Marc Lavoine,,,2005
1361,Lavoine Marc,Je ne veux qu'elle,/fr/wiki/Je_ne_veux_qu%27elle,Marc Lavoine et Claire Keim,,,2002
1362,Lavoine Marc,Je reviens à toi,/fr/wiki/Je_reviens_%C3%A0_toi,Marc Lavoine,,,2018
1363,Lavoine Marc,La semaine prochaine,/fr/wiki/La_semaine_prochaine,Marc Lavoine ,,,2009
1364,Lavoine Marc,Le monde est tellement con,/fr/wiki/Le_monde_est_tellement_con,Marc Lavoine,,,1993
1365,Lavoine Marc,Le parking des anges,/fr/wiki/Le_parking_des_anges,Marc Lavoine,,,1986
1366,Lavoine Marc,Le pont Mirabeau,/fr/wiki/Le_pont_Mirabeau,Marc Lavoine,,,2001
1367,Lavoine Marc,Le train,/fr/wiki/Le_train,Marc Lavoine,,,2021
1368,Lavoine Marc,Les tournesols,/fr/wiki/Les_tournesols,Marc Lavoine,,,1999
1369,Lavoine Marc,Même si,/fr/wiki/M%C3%AAme_si,Marc Lavoine,,,1987
1370,Lavoine Marc,Pour une biguine avec toi,/fr/wiki/Pour_une_biguine_avec_toi,Marc Lavoine,,,1984
1371,Lavoine Marc,Qu'est-ce que t'es belle,/fr/wiki/Qu%27est-ce_que_t%27es_belle,Marc Lavoine & Catherine Ringer,,,1987
1372,Lavoine Marc,Rue des acacias,/fr/wiki/Rue_des_acacias,Marc Lavoine,,,2010
1373,Lavoine Marc,Seul définitivement,/fr/wiki/Seul_d%C3%A9finitivement,Marc Lavoine,,,2018
1374,Lavoine Marc,Toi mon amour,/fr/wiki/Toi_mon_amour,Marc Lavoine,,,2005
1375,La Zarra,Tu t'en iras,/fr/wiki/Tu_t%27en_iras,La Zarra,,,2021
1376,Lazlo Viktor,Canoë rose,/fr/wiki/Cano%C3%AB_rose,Viktor Lazlo,,,1985
1377,Lazlo Viktor,Pleurer des rivières,/fr/wiki/Pleurer_des_rivi%C3%A8res,Viktor Lazlo,,,1985
1378,Le Grand Orchestre du Splendid,La salsa du démon,/fr/wiki/La_salsa_du_d%C3%A9mon,Le Grand Orchestre du Splendid,,,1980
1379,Le Grand Orchestre du Splendid,Macao,/fr/wiki/Macao,Le grand orchestre du Splendid,,,1979
1380,Le Roi Soleil,Ça marche,/fr/wiki/%C3%87a_marche,"Christophe Maé dans ""le Roi Soleil""",,,2005
1381,Le Roi Soleil,Je fais de toi mon essentiel,/fr/wiki/Je_fais_de_toi_mon_essentiel,"Emmanuel Moire dans ""le Roi Soleil""",,,2005
1382,Le Roi Soleil,Être à la hauteur,/fr/wiki/%C3%8Atre_%C3%A0_la_hauteur,"Emmanuel Moire dans ""le Roi Soleil""",,,2005
1383,Le Roi Soleil,Tant qu'on rêve encore,/fr/wiki/Tant_qu%27on_r%C3%AAve_encore,Le Roi Soleil,,,2006
1384,Le Soldat Rose,Gardien de nuit,/fr/wiki/Gardien_de_nuit,"Francis Cabrel dans ""Le Soldat Rose""",,,2006
1385,Leclerc Félix,Quand les hommes vivront d'amour,/fr/wiki/Quand_les_hommes_vivront_d%27amour,Leclerc Félix,,,1974
1386,Lee Jena,J'aimerais tellement,/fr/wiki/J%27aimerais_tellement,Jena Lee,,,2009
1387,Lefa,Grandi trop vite,/fr/wiki/Grandi_trop_vite,Lefa,,,2016
1388,Le Forestier Maxime,Chienne d'idée,/fr/wiki/Chienne_d%27id%C3%A9e,Maxime Leforestier,,,1994
1389,Le Forestier Maxime,La petite fugue,/fr/wiki/La_petite_fugue,Maxime Leforestier ,,,1969
1390,Le Forestier Maxime,L'éducation sentimentale,/fr/wiki/L%27%C3%A9ducation_sentimentale,Maxime Leforestier,,,1971
1391,Le Forestier Maxime,Mon frère,/fr/wiki/Mon_fr%C3%A8re_(Maxime_Leforestier),Maxime Leforestier,,,1971
1392,Le Forestier Maxime,Né quelque part,/fr/wiki/N%C3%A9_quelque_part,Maxime Leforestier,,,1987
1393,Le Forestier Maxime,Passer ma route,/fr/wiki/Passer_ma_route,Maxime le Forestier,,,1995
1394,Le Forestier Maxime,San Francisco,/fr/wiki/San_Francisco,Maxime Leforestier,,,1972
1395,Legrand Caroline,J'aurais voulu te dire,/fr/wiki/J%27aurais_voulu_te_dire,Caroline Legrand,,,1988
1396,Legrand Michel,Les moulins de mon cœur,/fr/wiki/Les_moulins_de_mon_c%C5%93ur,Michel Legrand,,,1968
1397,Lellouche Camille,Je remercie mon ex,/fr/wiki/Je_remercie_mon_ex,Camille Lellouche,,,2020
1398,Leloup Jean,1990,/fr/wiki/1990,Jean Leloup,,,1991
1399,Lemarchal Grégory,À corps perdu,/fr/wiki/%C3%80_corps_perdu,Grégory Lemarchal,,,2005
1400,Lemarchal Grégory,De temps en temps,/fr/wiki/De_temps_en_temps,Grégory Lemarchal,,,2007
1401,Lemarchal Grégory,Écris l'histoire,/fr/wiki/%C3%89cris_l%27histoire,Grégory Lemarchal,,,2006
1402,Lemarchal Grégory,Le lien,/fr/wiki/Le_lien,Grégory Lemarchal,,,2007
1403,Lemay Lynda,Le plus fort c'est mon père,/fr/wiki/Le_plus_fort_c%27est_mon_p%C3%A8re,Lynda Lemay,,,1994
1404,Lemay Lynda,Les souliers verts,/fr/wiki/Les_souliers_verts,Lynda Lemay,,,1998
1405,Lenorman Gérard,Gentil dauphin triste,/fr/wiki/Gentil_dauphin_triste,Gérard Lenorman,,,1976
1406,Lenorman Gérard,Il,/fr/wiki/Il,Gérard Lenorman,,,1971
1407,Lenorman Gérard,La ballade des gens heureux,/fr/wiki/La_ballade_des_gens_heureux,Gérard Lenorman,,,1975
1408,Lenorman Gérard,Michèle,/fr/wiki/Mich%C3%A8le,Gérard Lenorman,,,1976
1409,Lenorman Gérard,Si j'étais président,/fr/wiki/Si_j%27%C3%A9tais_pr%C3%A9sident,Gérard Lenorman,,,1980
1410,Lenorman Gérard,Voici les clés,/fr/wiki/Voici_les_cl%C3%A9s,Gérard Lenorman,,,1976
1411,Léonard Herbert,Amoureux fous,/fr/wiki/Amoureux_fous,Herbert Léonard et Julie Piétri,,,1983
1412,Léonard Herbert,Pour le plaisir,/fr/wiki/Pour_le_plaisir,Herbert Léonard,,,1981
1413,Léonard Herbert,Quand tu m'aimes,/fr/wiki/Quand_tu_m%27aimes,Herbert Léonard,,,1987
1414,Léopold Nord & Vous,C'est l'amour,/fr/wiki/C%27est_l%27amour,Léopold Nord et Vous,,,1987
1415,Leroy Nolwenn,"Brésil, Finistère","/fr/wiki/Br%C3%A9sil,_Finist%C3%A8re",Nolwenn Leroy,,,2021
1416,Leroy Nolwenn,Cassé,/fr/wiki/Cass%C3%A9,Nolwenn Leroy,,,2003
1417,Leroy Nolwenn,Juste pour me souvenir,/fr/wiki/Juste_pour_me_souvenir,Nolwenn Leroy,,,2012
1418,Leroy Nolwenn,La jument de Michao,/fr/wiki/La_jument_de_Michao,Nolwenn Leroy,,,2010
1419,Leroy Nolwenn,Nolwenn ohwo,/fr/wiki/Nolwenn_ohwo,Nolwenn Leroy,,,2005
1420,Les 3 Mousquetaires,De mes propres ailes,/fr/wiki/De_mes_propres_ailes,"Olivier Dion dans ""Les 3 mousquetaires""",,,2016
1421,Les 3 Mousquetaires,Un jour,/fr/wiki/Un_jour,Damien Sargue ,,,2015
1422,Les Ablettes,Jackie s'en fout,/fr/wiki/Jackie_s%27en_fout,Les Ablettes,,,1986
1423,Les Avions,Nuit sauvage,/fr/wiki/Nuit_sauvage,Les Avions,,,1985
1424,Les Beatles,Help,/fr/wiki/Help,Les Beatles,,,1965
1425,Les Beatles,Michelle,/fr/wiki/Michelle,Les Beatles,,,1965
1426,Les Bee Gees,How Deep Is Your Love,/fr/wiki/How_Deep_Is_Your_Love,The Bee Gees,,,1977
1427,Les Charlots,Merci patron,/fr/wiki/Merci_patron,Les Charlots,,,1971
1428,Les Charlots,Paulette la reine des paupiettes,/fr/wiki/Paulette_la_reine_des_paupiettes,Les Charlots,,,1967
1429,Les Chats Sauvages,Derniers baisers,/fr/wiki/Derniers_baisers_(Les_Chats_sauvages),Les Chats Sauvages,,,1963
1430,Les Chats Sauvages,Est-ce que tu le sais ?,/fr/wiki/Est-ce_que_tu_le_sais_%3F,Les Chats Sauvages,,,1961
1431,Les Chats Sauvages,Twist à Saint-Tropez,/fr/wiki/Twist_%C3%A0_Saint-Tropez,Les Chats Sauvages,,,1961
1432,Les Chaussettes Noires,Be bop a lula,/fr/wiki/Be_bop_a_lula,Les chaussettes noires,,,1960
1433,Les Chaussettes Noires,Daniela,/fr/wiki/Daniela,Les Chaussettes Noires,,,1961
1434,Les Chaussettes Noires,La leçon de twist,/fr/wiki/La_le%C3%A7on_de_twist,Les Chaussettes Noires,,,1962
1435,Les Chaussettes Noires,Tu parles trop,/fr/wiki/Tu_parles_trop,Les Chaussettes Noires,,,1961
1436,Les Choristes,Vois sur ton chemin,/fr/wiki/Vois_sur_ton_chemin,Les Choristes,,,2004
1437,Les Coco Girls,Ce mec est too much,/fr/wiki/Ce_mec_est_too_much,Coco Girls,,,1984
1438,Les Dix Commandements,La peine maximum,/fr/wiki/La_peine_maximum,Pablo Villafranca dans les Dix Commandements,,,2000
1439,Les Dix Commandements,Le dilemme,/fr/wiki/Le_dilemme,"Ginnie Line dans ""Les Dix Commandements""",,,2000
